id	parentId	name	abstract	createdDate	updatedDate
38bbfdd7-fac4-48f7-aec0-1222789fb7e6	14628b22-0785-4099-9760-0c34a2adaff9	Thai basil leaf	0	2023-07-04 21:59:26.132476	2023-07-04 23:14:15.000000
39006563-374a-4552-81dc-5681f36910b9	ccc07136-1120-4d00-94d0-eada7ff70089	black pot still rum	0	2022-11-11 22:48:19.932258	2022-11-11 22:55:20.000000
393281f6-de19-44a5-82b2-93afcf91373f	dd6cc30e-f651-4aff-a01a-0a3f525e0694	aged blended overproof rum	0	2022-01-17 21:56:01.031185	2022-11-11 22:56:21.000000
3975f6f1-c14b-4574-a95d-ec96d9ced9ab	3736ddfe-db42-4f31-b94b-b7e66b950ff2	Liqueurs	1	2020-11-29 06:04:53.560636	2020-11-29 06:04:53.560636
39772c5c-54c1-4786-8e62-90a38b28bc82	455c0a48-478a-43ea-8d51-0d934b4db737	crème de fraise	0	2023-07-01 17:39:37.422872	2023-07-04 23:12:42.000000
39dd1f3b-b04c-4333-a556-3d4002161104	90e4e839-6619-42a6-82cc-ee6d9dd2766c	orange flower water	0	2020-11-22 20:03:58.760512	2023-07-04 23:12:01.000000
3a100dba-bb44-4bc5-87ec-12b08b6f98cd	3975f6f1-c14b-4574-a95d-ec96d9ced9ab	coffee liqueur	0	2020-11-22 20:03:58.760512	2023-07-04 23:17:12.000000
3a29c9b8-7ac2-491a-8857-6e53ab16e6ef	8adea4e2-ccb0-4080-8e01-0edeb7731e3c	salt	0	2022-01-06 21:22:43.704086	2022-01-10 05:25:31.000000
3a7383d6-8305-4d25-8b93-906cd3471019	b5eef26b-3dea-445d-bf1a-e86723e15b1b	manzanilla sherry	0	2021-03-02 06:23:16.285483	2023-07-04 23:20:16.000000
3ab2ce19-65ba-44b4-af65-1c1965f2d35a	1d6a0084-09ed-4b11-95b4-4890bbc7fe3e	Martinique Sugarcane Syrup	0	2022-11-11 22:36:31.306617	2022-11-11 22:55:25.000000
3c95b982-6125-4163-97b6-67066ad7c0e0	d5b4bd25-2faa-4e4b-846a-ac2bec6d0854	apple bitters	0	2023-07-04 20:11:44.982710	2023-07-04 23:15:55.000000
3cffb550-7089-4cf5-95f4-6805ec737f2b	97d1aa7c-e3ec-4a81-b6ed-806c76d0563c	Angostura bitters	0	2020-11-22 20:03:58.760512	2023-07-04 23:15:42.000000
3d2f54e2-4ec1-4e3a-9c6f-83bb001f5847	efc98a40-c0af-4457-b4c0-8368614e63c4	avocado	0	2021-03-02 06:23:02.523775	2021-03-02 06:23:02.523775
3d687c84-1a19-45cd-9cf3-02da65ef6c6c	c9c2c18c-2d5a-4203-a9d9-1b320eca3299	Donn Mix (has recipe)	0	2022-01-10 05:07:04.097361	2022-01-10 05:27:22.000000
3d7da4f3-4540-482e-a9a1-f434e3873227	bbfe3af3-0fd9-4284-9c5f-254e6baa8633	espresso	0	2021-03-02 06:23:08.148138	2022-01-10 05:26:24.000000
3d8145b3-b9ba-4454-99c8-36f5751e9daf	d9b9df18-11b6-4390-8b1b-4aaaf14a4dca	lemonade	0	2023-07-01 17:39:27.685128	2023-07-01 17:39:27.685128
3da56985-475f-4c9b-8bd5-dc303a1ede70	bbfe3af3-0fd9-4284-9c5f-254e6baa8633	hot coffee	0	2020-11-22 20:03:58.760512	2022-01-06 22:35:46.000000
3db25894-0a9a-4133-bded-f42285e4de11	efc98a40-c0af-4457-b4c0-8368614e63c4	Berry	1	2022-01-09 19:57:13.632570	2022-01-10 05:26:49.000000
3e292c70-880d-4128-acf7-8edb07041a5c	d5b4bd25-2faa-4e4b-846a-ac2bec6d0854	celery bitters	0	2021-03-02 06:23:04.324365	2023-07-04 23:21:41.000000
3e2b2ad8-e16c-4e55-bcd2-5e89b3288dd5	b5eef26b-3dea-445d-bf1a-e86723e15b1b	fino sherry	0	2022-01-07 22:39:09.303592	2022-01-07 22:39:09.303592
3e3bd2c1-3554-4419-a66a-fcef059af75a	fb75c4a4-ed9d-4123-b7cf-60ddf7276e00	lime	0	2021-03-02 06:23:15.027525	2023-07-04 23:22:53.000000
3e76b4f5-4c46-4a72-85e4-f607b3fe3204	fb75c4a4-ed9d-4123-b7cf-60ddf7276e00	lemon	0	2022-01-08 20:37:58.503362	2023-07-04 23:23:27.000000
3e842d79-3b61-48b5-8a4e-5c65ffda194c	43e6debb-587d-4178-8930-05ecf4d867de	lime soda	0	2022-01-10 05:07:23.274934	2022-01-10 05:28:08.000000
3f470b86-81e0-4bb9-8072-b6ae2b5ec7d5	47e7d05a-1b40-443b-b885-64feae68e6b6	white sugar cube	0	2023-07-04 20:14:07.948912	2023-07-04 23:20:23.000000
3f53c1a4-3885-4eee-b544-2077969704ea	1d6a0084-09ed-4b11-95b4-4890bbc7fe3e	vanilla syrup	0	2021-03-02 06:23:23.161882	2023-07-04 23:23:04.000000
3fb91131-9a17-4383-8dcc-6f30d5f2cd2b	b63a6d9c-b629-4701-a189-ffe111291fa3	rock candy demitasse stick	0	2022-01-09 20:10:08.534452	2022-01-09 20:10:08.534452
40168c87-e098-4ce4-af02-a1edaeee7f35	c74168d9-4ba6-46d9-b78c-c737fe48f720	column still aged Dominican rum	0	2023-07-04 21:53:58.130352	2023-07-04 23:22:46.000000
40b2e1de-fb69-4467-b7af-7ef57d36e1be	1c99186f-47bf-4e6a-9ab3-c7427ad2a25c	dry Amontillado sherry	0	2022-01-10 05:07:20.353925	2022-01-10 05:26:54.000000
41660bda-01a3-4811-ba88-93a856fcf4b6	c9c2c18c-2d5a-4203-a9d9-1b320eca3299	ascorbic acid solution (has recipe)	0	2022-01-10 05:07:16.290977	2022-01-10 05:27:46.000000
41bd7003-8129-43c5-a5f7-593904899737	ccc07136-1120-4d00-94d0-eada7ff70089	aged Venezuela rum	0	2022-01-17 21:55:01.867041	2023-07-04 23:23:29.000000
42993c3c-c275-49cc-8c89-c19ae6e2c1e6	1d6a0084-09ed-4b11-95b4-4890bbc7fe3e	mai tai rich simple syrup	0	2022-11-11 22:36:31.104878	2022-11-11 22:56:00.000000
42c56be8-d7d2-48b7-825f-0af28f735eb8	9c9be338-05e3-4c36-8ad8-2cb629aa63d3	pear brandy	0	2023-07-04 21:46:05.771785	2023-07-04 23:21:55.000000
42d31f32-7ffb-44ea-89b4-06298c749ca4	14d6f18a-b61d-489a-9655-c96fc7e058d9	India pale ale	0	2021-03-02 06:22:54.493610	2023-07-04 23:13:09.000000
43858a50-8ce1-4e16-9b24-340e618d083c	4f49181b-a4e7-4999-896b-ba1f7f5be546	Fortified Wine	1	2020-11-29 20:48:04.143513	2020-11-29 20:48:04.143513
43e6debb-587d-4178-8930-05ecf4d867de	a2b16f0e-343d-4f70-b916-5a4546b7fcab	Sodas	1	2020-11-29 21:10:43.214121	2020-11-29 21:10:43.214121
4547406c-b2bf-4813-bf4f-d9194596227d	1d6a0084-09ed-4b11-95b4-4890bbc7fe3e	cane sugar syrup	0	2023-07-04 20:16:24.416754	2023-07-04 23:23:29.000000
455c0a48-478a-43ea-8d51-0d934b4db737	3975f6f1-c14b-4574-a95d-ec96d9ced9ab	Crème Liqueurs	1	2020-11-29 20:32:40.241711	2020-11-29 20:32:40.241711
4623cc55-257b-4d04-ba6a-6432248cdf90	a2b16f0e-343d-4f70-b916-5a4546b7fcab	Extracts	1	2020-11-29 21:17:48.052687	2020-11-29 21:17:48.052687
46351541-bad8-4e3b-b9c0-cb97e3e54491	455c0a48-478a-43ea-8d51-0d934b4db737	berry-violet crème liqueur	0	2023-07-01 17:39:14.899524	2023-07-04 23:20:58.000000
4636f8b2-b3c4-4fbd-83c5-8665816bab7c	d9b9df18-11b6-4390-8b1b-4aaaf14a4dca	lime cordial	0	2021-03-02 06:23:15.207137	2023-07-04 23:22:28.000000
463c2b68-5821-49c4-9678-ddd299b40ffd	ab079f80-479e-4840-a8e9-07fa6b9ef192	bourbon whiskey	0	2020-11-22 20:03:58.760512	2023-07-04 23:23:30.000000
463fc2bc-476c-4077-8ddc-2ff08591f80c	1d6a0084-09ed-4b11-95b4-4890bbc7fe3e	scarlet glow syrup	0	2023-07-04 20:16:45.587445	2023-07-04 23:12:46.000000
4656af2e-178d-4096-ba8b-250187b49433	dd6cc30e-f651-4aff-a01a-0a3f525e0694	blended aged Trinidadian rum	0	2023-07-04 21:56:46.592485	2023-07-04 23:23:34.000000
46fd7d75-49d7-4169-9502-4ba07fde747e	6fa0d3a9-c4e0-4434-92c0-176434a12d70	Agave Distillations	1	2020-11-29 06:05:45.757466	2020-11-29 06:05:45.757466
47ad68ad-48a8-4e5c-a41f-e8f2e0887965	e28cc990-f1db-469e-9cf7-abe133b55eba	pear cider	0	2023-07-04 21:45:41.380376	2023-07-04 23:18:33.000000
47e7d05a-1b40-443b-b885-64feae68e6b6	4ee4c82f-28f9-46a4-bbc0-3843d07d875f	sugar cube	0	2020-11-22 20:03:58.760512	2022-01-06 22:35:37.000000
490d2c97-4517-4881-bce5-8a9bf1aba9e1	01d69ac2-3dd6-4c40-983b-e994462c98a9	pineapple spear	0	2022-01-06 21:22:51.797191	2022-01-06 22:35:50.000000
4a3d48e4-0aaa-4988-ae66-039ce5a35902	09cfd702-7103-405f-b9e0-303ef0209df4	tiki bitters	0	2023-07-01 17:38:48.859512	2023-07-04 23:23:13.000000
4a56587a-e582-4aad-a3b4-277e6a8fcbae	455c0a48-478a-43ea-8d51-0d934b4db737	crème de poire	0	2021-03-02 06:23:07.243323	2021-03-02 06:23:07.243323
4af1c9cc-ed20-4ebc-bde0-3691b6ddd503	b70066b2-7dd9-45cb-98bc-e414a1030f96	alpine liqueur	0	2023-07-01 17:46:22.905768	2023-07-04 23:21:52.000000
4b075d91-9ff8-4e76-9c0f-b83559917888	01d69ac2-3dd6-4c40-983b-e994462c98a9	pineapple lid	0	2022-11-11 22:48:14.559511	2022-11-11 22:55:57.000000
4b472dd4-bc64-46b6-a517-c910a7eee760	77869385-e3c8-49cf-bb2a-e37a0279ba7e	pear liqueur	0	2022-01-10 05:07:24.974314	2023-07-04 23:22:13.000000
4b72a73f-b428-4a0d-8302-54cc3d4f4d3f	4f49181b-a4e7-4999-896b-ba1f7f5be546	sparkling wine	0	2020-11-29 20:48:45.528207	2022-11-11 22:54:42.000000
4b7b5b00-3d1d-47d3-ade4-70cc12ed14cb	43e6debb-587d-4178-8930-05ecf4d867de	lemon soda	0	2021-03-02 06:23:14.121598	2021-03-02 06:23:14.121598
4ba47b09-5a04-4a62-a198-b261d65a33d8	c9c2c18c-2d5a-4203-a9d9-1b320eca3299	Mexican Spice Mix	0	2021-03-02 06:22:47.556651	2021-12-26 07:11:09.000000
4c0735b4-ac9c-45e6-8b26-1a89c12b53f3	7ef6bd3e-b284-4799-b705-c9f567e95256	Cuban aguardiente	0	2022-01-06 21:22:44.064910	2022-01-06 22:36:10.000000
4c6ae965-39f5-44f2-8640-edecaebad74b	6fa0d3a9-c4e0-4434-92c0-176434a12d70	vodka	0	2020-11-22 20:03:58.760512	2023-07-04 23:12:23.000000
4d3fc1fc-f905-4028-8399-66804a31d192	60196d9f-5755-4138-81e9-585c9955129b	allspice liqueur	0	2022-01-10 05:07:15.323131	2023-07-04 23:22:59.000000
4e1e9990-549d-4c88-a757-1c8a84fce084	00b9dfb1-2496-443a-a65b-4a6ca5af7789	peach	0	2021-03-02 06:23:09.425307	2023-07-04 23:17:54.000000
4e241b1c-5e3a-4254-a6ff-edc19b9751ca	77869385-e3c8-49cf-bb2a-e37a0279ba7e	raspberry liqueur	0	2022-01-06 21:22:51.971877	2023-07-04 23:15:56.000000
4e47c83e-f497-42ca-86dd-f8d79a268185	0352d0bf-59ca-465e-8960-b24163428226	lemon-infused gin	0	2023-07-01 17:45:39.877905	2023-07-01 17:45:39.877905
4ee29fb2-478a-41e3-be3a-f145a947ba56	587e2d1c-e033-46e8-ba82-e1494e0671af	London Dry gin	0	2021-03-02 06:22:55.575343	2023-07-04 23:22:14.000000
4ee4c82f-28f9-46a4-bbc0-3843d07d875f	a2b16f0e-343d-4f70-b916-5a4546b7fcab	sugar	0	2020-11-22 20:03:58.760512	2022-01-10 05:26:34.000000
4f49181b-a4e7-4999-896b-ba1f7f5be546	f1c8000f-6e5f-4afd-8677-aeb26ff9de3d	wine	0	2020-11-29 20:47:54.882261	2020-11-29 20:47:54.882261
4f80079e-44d4-4385-9253-bd78dfcb926f	85ff413d-1552-4f08-8329-e96c0bf08def	green crème de menthe	0	2022-01-06 21:22:48.603122	2022-01-06 22:35:43.000000
4f9b7258-667c-4944-b789-9b4692d4e745	fb75c4a4-ed9d-4123-b7cf-60ddf7276e00	tangerine	0	2023-07-04 21:59:35.101501	2023-07-04 23:16:15.000000
512a59b8-00cb-4911-b7e9-0643bdb977e3	9ca4cb19-dfe4-4d52-99d1-6ec62a99d6ae	kumquat cordial	0	2023-07-04 21:58:34.916950	2023-07-04 23:15:18.000000
534c34e0-ddbe-4420-a31f-67b0fdf32cb7	3290e7e9-a95b-4fa5-b1e5-b2e928b8371f	American straight apple brandy	0	2021-03-02 06:23:21.534206	2023-07-04 23:23:30.000000
5379eb5d-a8eb-4437-83a6-36266f65ebbb	b70066b2-7dd9-45cb-98bc-e414a1030f96	ginger liqueur	0	2022-11-11 22:48:16.221640	2022-11-11 22:55:56.000000
53da5216-85eb-48ca-83b6-5c59ebb4753d	d9b9df18-11b6-4390-8b1b-4aaaf14a4dca	watermelon juice	0	2023-07-04 20:07:14.665528	2023-07-04 23:21:39.000000
53ff6824-ab7e-4ca8-9105-ceefdb6b8e0f	100a5b6f-5688-404e-a4fc-000aa937de8d	bonded rye whiskey	0	2021-03-02 06:23:03.783492	2022-01-10 05:26:12.000000
5403e3a0-1601-4d37-922d-c9d1cb08374e	d5b4bd25-2faa-4e4b-846a-ac2bec6d0854	chocolate-chile bitters	0	2021-03-02 06:23:04.683530	2021-03-02 06:23:04.683530
55c7c224-9f21-438d-bc6d-e64cf421b96f	8adea4e2-ccb0-4080-8e01-0edeb7731e3c	toasted fennel salt	0	2023-07-04 21:59:15.024432	2023-07-04 23:12:45.000000
55ca3629-1c79-4f6d-9a27-bd34d0201447	1d6a0084-09ed-4b11-95b4-4890bbc7fe3e	honey syrup	0	2021-03-02 06:23:13.219682	2022-11-11 22:56:21.000000
55cde4e7-a0f9-4989-809a-a36e5fe74805	3466a32f-5eba-4664-b2ff-b27279931d1c	rhum agricole	0	2023-07-04 22:14:20.330149	2023-07-04 22:14:20.330149
56488bfd-b815-429b-b76c-d849bfb3dbcf	c9c2c18c-2d5a-4203-a9d9-1b320eca3299	Ticaloid 210S	0	2021-03-02 06:22:47.743242	2021-12-26 07:11:09.000000
5724b9b4-e572-42e9-9967-5589234b4a8e	1d6a0084-09ed-4b11-95b4-4890bbc7fe3e	tonka bean syrup (has recipe)	0	2022-01-10 05:07:28.996362	2022-01-10 05:26:46.000000
5784b6bd-ad5f-4fdf-8af4-7f1410fb69a6	4ee4c82f-28f9-46a4-bbc0-3843d07d875f	superfine cane sugar	0	2021-03-02 06:23:21.717701	2021-03-02 06:23:21.717701
587e2d1c-e033-46e8-ba82-e1494e0671af	ffb6993b-0b78-441f-9996-1d0a5fbc45f6	gin	0	2020-11-22 20:03:58.760512	2023-07-04 23:22:02.000000
58af66b9-056f-4132-9ccb-9df965abec6c	efc98a40-c0af-4457-b4c0-8368614e63c4	watermelon 	0	2022-01-10 05:07:29.394189	2022-01-10 05:27:48.000000
58ec60c7-efe6-4d30-b7f2-096432b8bf47	455c0a48-478a-43ea-8d51-0d934b4db737	crème de cassis	0	2020-11-22 20:03:58.760512	2023-07-04 23:17:57.000000
597938bd-b6a8-4459-ac41-5634286284dc	43858a50-8ce1-4e16-9b24-340e618d083c	madeira	0	2023-07-01 17:38:52.658127	2023-07-04 23:23:04.000000
59ce0576-6c49-4c21-9534-8a3c28da2738	587e2d1c-e033-46e8-ba82-e1494e0671af	dry gin	0	2022-01-06 21:22:47.688591	2022-01-06 22:36:08.000000
59e2888d-361d-4374-848f-bd60a4118d59	a2b16f0e-343d-4f70-b916-5a4546b7fcab	Thickening Agents	1	2022-01-04 18:37:33.927591	2022-01-04 18:37:33.927591
5a03168f-44bb-48b2-b0ca-dbd678fb1c4d	c9c2c18c-2d5a-4203-a9d9-1b320eca3299	Banana Jameson (has recipe)	0	2022-01-10 05:06:59.030030	2022-01-10 05:27:50.000000
5a50f893-6956-4b00-bbb8-2d921d76cd5c	efc98a40-c0af-4457-b4c0-8368614e63c4	fire-roasted tomatoes	0	2021-03-02 06:23:09.065296	2021-03-02 06:23:09.065296
5a84fa41-770b-4ca1-8ffe-74f796dd2277	a2b16f0e-343d-4f70-b916-5a4546b7fcab	Shrubs	1	2023-07-04 21:46:26.492280	2023-07-04 21:46:26.492280
5aa73df8-33e2-4bb2-a2c7-9619f38339b2	e28cc990-f1db-469e-9cf7-abe133b55eba	apple cider	0	2023-07-04 21:45:32.085154	2023-07-04 23:13:07.000000
5ad05064-d9b6-4496-9413-c76771f506cc	59e2888d-361d-4374-848f-bd60a4118d59	gum arabic	0	2021-03-02 06:23:12.673842	2021-03-02 06:23:12.673842
5ae7d698-bed3-48ba-89db-39f761ff9f7f	b70066b2-7dd9-45cb-98bc-e414a1030f96	gentian liqueur	0	2022-01-16 22:06:07.307299	2023-07-04 23:23:34.000000
5b7ea52f-2a62-4d00-afb0-f6d8babba002	fb75c4a4-ed9d-4123-b7cf-60ddf7276e00	orange	0	2022-01-08 20:38:05.106918	2023-07-04 23:23:32.000000
5dab2b90-8e09-49a7-a8d0-beb1d74220be	bbfe3af3-0fd9-4284-9c5f-254e6baa8633	caffeine pill	0	2022-01-10 05:07:18.010053	2022-01-10 05:27:00.000000
5db82b15-94e8-4b37-93ac-0d827532fcd0	4ee4c82f-28f9-46a4-bbc0-3843d07d875f	cane sugar	0	2021-03-02 06:23:04.144443	2021-03-02 06:23:04.144443
5ddb9e8a-91f3-4bfa-9ba0-7bf63544e93a	43e6debb-587d-4178-8930-05ecf4d867de	root beer	0	2022-01-10 05:07:27.065555	2022-01-10 05:28:05.000000
5e7f211f-aeaa-4020-b3fe-ae3f3ecff15b	a54fdf4e-4790-4e22-80b7-1e9152725bda	light cream	0	2020-11-22 20:03:58.760512	2020-11-22 20:03:58.838685
60196d9f-5755-4138-81e9-585c9955129b	3975f6f1-c14b-4574-a95d-ec96d9ced9ab	Spice-Based Liqueur	1	2022-01-16 21:57:51.361736	2022-01-16 21:57:51.361736
603b0c20-d0cc-4860-a161-374c3ad90f62	dbd71109-ec57-4c55-86cd-bc0523f3c1b7	grappa	0	2021-03-02 06:23:11.045645	2021-03-02 06:23:11.045645
6085887c-8ccc-4267-b565-014ffae54655	6fa0d3a9-c4e0-4434-92c0-176434a12d70	Anise-Infused Distillations	1	2020-11-29 06:05:51.820205	2020-11-29 06:05:51.820205
60c9061a-871d-4b3c-925d-bf6b8b34ddde	\N	Cocktail Ingredients	1	2020-11-28 20:17:43.302471	2020-11-28 20:17:43.302471
60e4d9ee-2ef3-4daf-95ef-67e890eebc46	04172f8a-6b70-4ec3-8dbb-90fe842833ad	pot still lightly aged rum	0	2022-11-11 22:48:14.038585	2022-11-11 22:55:32.000000
61afda33-e664-410e-952c-2dcec9462d75	4ee4c82f-28f9-46a4-bbc0-3843d07d875f	white sugar	0	2021-03-02 06:23:23.893162	2022-01-06 22:36:15.000000
61c191fd-1bcd-4bdd-b616-8add25ba22de	b695eba8-735f-4c41-b4aa-10f33a582544	Speyside single malt Scotch whisky	0	2023-07-04 22:20:42.491395	2023-07-04 23:17:03.000000
625dec33-bc33-4caf-871f-6dfad0363431	8d5256e4-c7fb-4036-be0a-04c9abc644da	mandarin orange liqueur	0	2023-07-04 20:17:29.884707	2023-07-04 23:23:25.000000
62cdd942-6318-4d79-8052-726177d7c2a0	8adea4e2-ccb0-4080-8e01-0edeb7731e3c	ancho chile	0	2021-03-02 06:23:11.585945	2021-03-02 06:23:11.585945
6349640c-8fa7-4e8d-ac86-2125ecf7e884	3db25894-0a9a-4133-bded-f42285e4de11	blueberry	0	2022-01-10 05:07:17.042685	2022-01-10 05:26:23.000000
6368ce86-eb38-4475-8bf4-256b77061110	b63a6d9c-b629-4701-a189-ffe111291fa3	liquid nitrogen	0	2022-01-10 05:07:23.629988	2022-01-10 05:27:52.000000
639ee064-9c67-412e-8620-d92064e89955	14628b22-0785-4099-9760-0c34a2adaff9	thyme	0	2022-01-10 05:07:28.602165	2022-01-10 05:27:30.000000
63f086e1-9c77-4a91-8216-5950d02cdcd2	d9b9df18-11b6-4390-8b1b-4aaaf14a4dca	elderflower cordial	0	2022-01-06 21:22:48.037757	2022-01-06 22:36:26.000000
6439ba9b-3895-43b1-8f04-9f114e2e6bb8	e9d35a3b-6a7c-4fe0-9a67-65bfe8a096f9	edible hibiscus	0	2022-11-11 22:48:16.781216	2022-11-11 22:55:24.000000
64917566-ca8b-442d-9da7-1c31caa04bbd	1d6a0084-09ed-4b11-95b4-4890bbc7fe3e	Napa wine syrup	0	2022-11-11 22:48:11.474009	2022-11-11 22:55:02.000000
64bcd0d2-eb50-4b09-94de-77394941d349	4c6ae965-39f5-44f2-8640-edecaebad74b	vanilla-flavored vodka	0	2022-01-06 21:22:52.557170	2022-01-06 22:36:26.000000
64cb4f1e-6db9-435b-b054-98673d09ebcc	f186d5f9-cc75-47de-a08d-5996565b62dc	applejack	0	2021-03-02 06:23:02.343103	2021-03-02 06:23:02.343103
65747384-3fef-48cb-8240-dced117f46cd	19c6be4b-335e-4675-a232-d852d8f8f37d	blended lightly aged Guyana rum	0	2023-07-01 17:39:26.857841	2023-07-04 23:22:41.000000
65848042-6090-44af-9654-4a950c83c79d	c9ce57da-655a-4c83-95a7-013b88913f07	rose champagne	0	2022-01-10 05:07:27.241175	2022-01-10 05:27:28.000000
66948f17-58aa-4180-bf1b-d462478837f1	14628b22-0785-4099-9760-0c34a2adaff9	mint	0	2022-01-09 19:40:36.589727	2023-07-04 23:22:18.000000
66e28996-adac-45f1-9383-953139a7c99f	2810d65b-5b96-4436-80b3-6ee94b5e8f2a	vanilla-citrus liqueur	0	2023-07-01 17:46:18.046480	2023-07-01 17:46:18.046480
6754fcbc-d906-46c0-a21f-36f26dcfb4b9	14d6f18a-b61d-489a-9655-c96fc7e058d9	lager	0	2021-03-02 06:23:13.942044	2021-03-02 06:23:13.942044
68234ea0-28c0-4f19-a08c-a2bff93f1896	efc98a40-c0af-4457-b4c0-8368614e63c4	seasonal fruit	0	2022-01-09 19:56:35.319351	2022-01-10 05:27:45.000000
686f9bb8-f885-4802-a6df-e52ea5e5adaa	587e2d1c-e033-46e8-ba82-e1494e0671af	Plymouth gin	0	2021-03-02 06:22:57.560075	2023-07-04 23:23:21.000000
6881850f-51c9-4225-9bbc-fa777812b50d	77869385-e3c8-49cf-bb2a-e37a0279ba7e	maraschino liqueur	0	2020-11-22 20:03:58.760512	2023-07-04 23:22:23.000000
68b8c4dd-bcf6-4a21-a241-ab549e06a1a4	d9b9df18-11b6-4390-8b1b-4aaaf14a4dca	cranberry juice	0	2020-11-22 20:03:58.760512	2022-01-06 22:35:58.000000
68ed9e99-0167-4ae9-a69d-5d0a9567a217	d5b4bd25-2faa-4e4b-846a-ac2bec6d0854	peach bitters	0	2020-11-22 20:03:58.760512	2022-01-10 05:27:57.000000
690ae9e6-4585-418e-9095-90d304d91f59	27afc7ab-ca8a-4dd9-809a-ef819a04c1d1	worcestershire sauce	0	2020-11-22 20:03:58.760512	2022-01-06 22:35:35.000000
6914fabe-da9d-489d-a16e-a61da43fcbf0	cc11bdf1-2626-40f1-a3bd-91d4cd9f4c9c	Plymouth sloe gin	0	2022-01-10 05:07:10.999036	2022-01-10 05:27:53.000000
696ebb82-dafb-427b-a5a6-4a80b20b28f7	0f001481-898b-43dc-b5aa-132bf0200faa	maraschino cherry	0	2022-01-06 21:22:51.426936	2022-11-11 22:55:03.000000
6a066d31-d96e-43de-ae76-9b8f9cb9d20a	130127c4-a927-4733-88d2-05d33151db27	nocino	0	2021-03-02 06:23:17.004499	2021-03-02 06:23:17.004499
6a5f4ee1-5b40-4605-85e3-1f795a174d33	b63a6d9c-b629-4701-a189-ffe111291fa3	lime & cherry flag	0	2022-01-09 20:10:03.840401	2022-01-09 20:10:03.840401
6b320d77-8a8a-4bae-9faa-5b81c9c7b21b	fcc38451-0c1e-438d-ac6c-5af13f16e056	blood orange juice	0	2023-07-04 20:10:52.899635	2023-07-04 23:18:59.000000
6bdb579b-b888-4f11-95c2-cce56f2d36f0	1280ea4a-92a0-4aad-971d-770cc3501eb0	pale cream sherry	0	2023-07-04 20:19:30.152765	2023-07-04 23:18:11.000000
6c224e79-d0b7-4c39-a5a7-538728efc584	a056a950-d5a1-4087-a29c-1c8f31d9e4f4	fernet	0	2023-07-01 17:38:57.206830	2023-07-04 23:18:04.000000
6cbaa6f4-9b4f-4ca7-812e-d98b78716db7	4f49181b-a4e7-4999-896b-ba1f7f5be546	red wine	0	2022-01-06 21:22:52.341439	2022-01-06 22:36:18.000000
6cdf2ace-6c8a-41e0-b472-590279556059	b45a6f10-333a-4c61-86bd-3ae0677e6cef	curried ginger syrup	0	2023-07-04 20:15:06.778114	2023-07-04 23:18:35.000000
6d0695e2-ab3e-423d-b298-b2b64759635a	a2b16f0e-343d-4f70-b916-5a4546b7fcab	egg	0	2020-11-29 21:11:23.424951	2023-07-04 23:20:50.000000
6e23fa1a-0c32-4e72-9ef0-aa44786b32e0	15c2b6bd-2d40-41cf-aeae-827efbe7d1f7	pumpkin puree	0	2023-07-04 21:49:24.399283	2023-07-04 23:20:54.000000
6fa0d3a9-c4e0-4434-92c0-176434a12d70	3736ddfe-db42-4f31-b94b-b7e66b950ff2	Distilled Spirits	1	2020-11-29 06:04:34.153862	2022-01-10 05:26:42.000000
6fdb0df5-9149-4e16-b2b0-edff7e0265db	14628b22-0785-4099-9760-0c34a2adaff9	basil	0	2023-07-04 22:37:08.920518	2023-07-04 23:16:23.000000
6fec058e-697e-4687-9bf9-f8aeb5a5eb2f	fb75c4a4-ed9d-4123-b7cf-60ddf7276e00	citrus marmalade	0	2022-01-10 05:07:18.992882	2022-01-10 05:26:02.000000
702cba0a-a142-4767-9720-3e7d82b68149	b70066b2-7dd9-45cb-98bc-e414a1030f96	quinine cordial	0	2023-07-01 17:45:19.463572	2023-07-01 17:45:19.463572
7219eb00-cabc-408b-9201-07ee3aed0750	8adea4e2-ccb0-4080-8e01-0edeb7731e3c	nutmeg	0	2021-03-02 06:23:17.183693	2023-07-04 23:20:49.000000
72d1da3a-7b5e-448b-8cb8-ea7f9ea38532	efc98a40-c0af-4457-b4c0-8368614e63c4	fig	0	2022-01-10 05:07:20.904621	2022-01-10 05:27:31.000000
72db8a81-ff8f-4d7c-8edc-28dc0de8ec04	1d6a0084-09ed-4b11-95b4-4890bbc7fe3e	molasses syrup	0	2022-11-11 22:48:15.449471	2022-11-11 22:55:10.000000
73003a93-afd8-499b-86b8-3e8fd9fc4e2a	a2b16f0e-343d-4f70-b916-5a4546b7fcab	peanut butter powder	0	2021-03-02 06:23:18.989372	2021-03-02 06:23:18.989372
730a09b3-59be-47f1-9f92-08c5b60a0792	1d6a0084-09ed-4b11-95b4-4890bbc7fe3e	hibiscus syrup	0	2023-07-04 20:16:35.557678	2023-07-04 23:18:36.000000
730a84bb-5ebb-4356-907c-a96cf317bb13	14d6f18a-b61d-489a-9655-c96fc7e058d9	amber ale	0	2023-07-01 17:45:41.900653	2023-07-01 17:45:41.900653
7376e861-ded1-4910-ade1-ac1c6a5fdeb6	00b9dfb1-2496-443a-a65b-4a6ca5af7789	nectarine	0	2023-07-04 20:19:39.859009	2023-07-04 23:19:24.000000
